current_level,accuracy,response_time,total_attempts,mistakes,previous_score,hint_used,difficulty_score,difficulty_change
4,53.19,32.62,7,1,55.61,0,2.62,EASIER
3,72.31,27.23,8,1,71.51,0,1.897,SAME
4,61.56,39.97,15,6,65.55,0,3.043,EASIER
5,62.7,54.91,10,3,64.93,0,3.226,EASIER
1,92.42,22.76,10,3,83.11,0,0.965,SAME
5,70.84,42.62,6,0,69.48,0,2.721,SAME
1,100.0,16.61,6,0,89.94,0,0.511,HARDER
3,84.83,53.3,6,0,75.05,0,1.783,SAME
2,100.0,21.47,6,0,85.31,0,0.943,HARDER
4,82.15,31.79,6,0,82.62,0,2.08,SAME
4,85.86,38.65,6,0,81.99,0,2.07,HARDER
5,66.41,51.59,10,3,67.08,1,3.148,EASIER
3,69.25,16.74,7,1,72.63,0,1.873,SAME
5,65.51,41.87,10,3,68.67,0,3.096,EASIER
2,84.88,28.39,10,1,82.99,0,1.316,SAME
2,78.72,53.51,7,1,75.27,0,1.576,SAME
2,74.99,19.42,7,1,74.14,0,1.405,SAME
3,84.17,42.1,7,1,79.04,1,1.818,SAME
4,64.95,42.97,7,1,67.12,1,2.512,EASIER
5,54.67,79.52,8,2,60.8,0,3.41,EASIER
2,73.78,18.74,6,0,71.48,0,1.318,SAME
2,82.66,37.31,6,0,73.8,0,1.309,SAME
5,60.09,87.61,11,3,63.32,1,3.483,EASIER
3,77.72,55.25,6,0,78.27,0,1.903,SAME
2,91.0,42.48,8,1,86.24,0,1.318,HARDER
5,75.74,53.97,10,2,75.47,1,2.924,HARDER
3,73.39,39.17,9,2,75.26,0,2.06,EASIER
5,56.96,42.27,8,2,54.05,0,3.127,EASIER
5,64.24,20.55,9,2,69.41,0,2.873,EASIER
5,76.56,55.39,7,1,74.57,0,2.821,EASIER
3,88.89,29.07,7,1,78.04,0,1.66,SAME
4,78.53,58.8,10,2,70.38,0,2.514,EASIER
5,82.01,70.58,8,1,71.22,0,2.84,EASIER
2,100.0,15.69,6,0,99.84,0,0.905,HARDER
1,85.17,45.88,9,2,87.98,0,1.128,SAME
2,99.87,28.03,6,0,90.4,0,0.989,HARDER
4,72.39,23.93,7,1,76.17,0,2.274,SAME
3,90.2,19.62,6,0,82.44,0,1.478,HARDER
1,97.09,7.53,6,0,82.56,0,0.494,HARDER
3,60.23,42.07,9,2,61.48,1,2.277,EASIER
1,80.34,14.58,9,2,72.46,0,0.992,SAME
3,67.79,22.15,7,1,66.52,0,1.931,EASIER
3,62.18,23.96,11,3,62.44,0,2.227,EASIER
4,83.79,35.47,8,1,78.01,0,2.18,SAME
3,100.0,39.03,6,0,92.78,0,1.46,HARDER
3,77.42,16.06,11,3,68.18,0,1.946,EASIER
4,83.54,26.07,7,1,63.98,0,2.121,SAME
4,89.85,48.18,6,0,87.43,0,2.073,HARDER
5,72.08,39.42,6,0,68.36,0,2.682,SAME
2,84.75,30.29,6,0,79.61,0,1.231,HARDER
3,77.54,25.41,7,1,65.47,0,1.806,SAME
2,90.38,45.06,7,1,80.3,0,1.345,SAME
3,88.75,33.7,7,1,88.88,1,1.693,SAME
1,94.62,29.4,6,0,85.68,0,0.677,HARDER
3,84.27,38.13,9,3,76.06,0,1.99,SAME
1,89.49,22.68,6,0,85.27,0,0.709,HARDER
3,64.07,22.94,11,3,73.67,0,2.192,EASIER
5,78.98,79.76,6,0,71.85,0,2.847,EASIER
5,57.15,54.51,8,1,66.41,0,3.106,EASIER
3,86.19,21.17,6,0,72.59,0,1.548,HARDER
1,97.56,7.74,6,0,97.98,0,0.488,HARDER
2,73.6,25.38,6,0,72.23,1,1.365,SAME
1,83.92,32.9,6,0,77.35,0,0.861,SAME
4,96.21,27.83,6,0,85.44,0,1.842,SAME
5,69.21,34.32,7,1,69.36,0,2.791,EASIER
3,67.8,27.32,6,0,71.18,1,1.865,SAME
1,98.01,27.96,6,0,87.4,0,0.616,HARDER
1,82.27,8.63,8,1,86.73,0,0.823,HARDER
5,50.79,38.55,10,2,63.48,0,3.195,EASIER
2,90.2,16.05,6,0,80.69,0,1.054,HARDER
1,80.83,22.54,7,1,72.76,0,0.938,SAME
1,93.21,17.0,6,0,85.68,0,0.615,HARDER
2,76.87,20.89,7,1,76.22,0,1.386,SAME
4,82.07,37.22,6,0,75.69,0,2.117,SAME
5,71.83,68.44,8,2,70.57,0,3.079,EASIER
2,59.11,37.59,9,2,65.88,1,1.864,EASIER
4,78.82,60.26,7,1,81.59,0,2.419,SAME
1,87.1,22.66,6,0,76.91,0,0.745,HARDER
1,100.0,31.31,6,0,78.64,0,0.609,HARDER
1,93.95,12.4,11,3,83.46,0,0.873,SAME
5,77.56,58.39,8,1,65.32,0,2.826,EASIER
3,72.89,79.31,6,0,66.5,0,2.135,EASIER
5,62.1,23.98,15,6,51.03,0,3.328,EASIER
1,89.74,14.54,6,0,90.28,0,0.651,HARDER
1,86.39,11.89,8,2,70.55,0,0.883,SAME
5,83.38,56.12,8,1,89.66,0,2.723,SAME
1,88.47,31.99,6,0,72.3,0,0.786,HARDER
1,77.75,22.32,9,1,79.79,0,0.983,SAME
3,71.72,28.42,14,5,68.79,0,2.314,EASIER
4,84.65,49.76,8,2,83.92,0,2.362,SAME
2,83.33,21.37,7,1,82.62,0,1.293,SAME
3,77.79,33.51,7,1,69.16,0,1.856,SAME
4,85.6,51.23,12,3,88.85,0,2.458,SAME
3,70.85,62.5,6,0,63.04,1,2.054,EASIER
2,62.65,28.73,9,2,63.37,0,1.752,EASIER
1,81.47,19.64,6,0,87.08,0,0.809,SAME
3,82.42,69.98,13,4,79.9,0,2.33,EASIER
5,67.5,22.87,11,4,67.14,0,3.04,EASIER
4,59.4,38.55,8,2,62.98,1,2.666,EASIER
5,80.16,37.17,8,2,77.7,0,2.745,SAME
1,91.63,16.36,6,0,89.6,0,0.635,HARDER
1,93.89,22.92,6,0,88.46,0,0.644,HARDER
3,84.2,45.89,6,0,77.07,0,1.743,SAME
1,77.01,14.62,6,0,77.56,0,0.842,SAME
3,83.03,40.51,6,0,67.46,0,1.725,SAME
5,79.07,34.92,7,1,78.61,0,2.647,SAME
2,96.4,14.38,6,0,84.48,0,0.95,HARDER
3,87.21,31.89,7,1,79.55,0,1.704,SAME
4,80.13,36.65,6,0,79.08,1,2.142,SAME
1,72.63,32.67,6,0,75.97,0,1.028,SAME
5,69.85,117.14,8,1,63.7,0,3.333,SAME
2,75.43,18.81,9,2,73.93,0,1.494,SAME
5,82.82,24.23,9,2,70.9,1,2.619,SAME
4,86.3,23.15,6,0,82.4,0,1.96,HARDER
1,80.49,12.89,6,0,69.06,1,0.778,SAME
4,74.54,43.46,13,5,67.24,0,2.772,EASIER
1,92.49,16.21,8,1,88.84,0,0.721,HARDER
3,89.01,18.74,7,1,81.1,0,1.59,HARDER
5,53.24,102.15,14,5,59.44,0,3.882,EASIER
5,47.9,65.18,13,5,51.4,0,3.716,EASIER
5,70.38,101.05,11,3,73.74,0,3.418,EASIER
3,54.69,15.08,15,6,52.77,0,2.58,EASIER
3,81.59,51.58,6,0,76.18,0,1.82,SAME
2,90.92,22.61,6,0,81.92,0,1.087,HARDER
5,82.36,42.75,6,0,79.14,0,2.55,SAME
3,73.77,31.3,8,2,72.23,1,2.002,EASIER
4,76.61,30.24,6,0,74.14,0,2.152,SAME
2,91.52,22.67,6,0,77.96,0,1.078,HARDER
4,63.24,58.41,6,0,56.36,0,2.541,EASIER
2,94.15,10.94,6,0,85.08,0,0.961,HARDER
4,77.74,72.81,10,2,74.54,0,2.619,EASIER
1,83.95,21.06,7,1,74.19,0,0.881,SAME
1,91.41,17.22,6,0,72.78,0,0.644,HARDER
2,83.61,34.89,7,1,86.74,0,1.379,SAME
3,87.8,35.86,7,1,83.01,0,1.722,SAME
4,71.4,33.01,7,1,74.31,1,2.349,EASIER
2,87.27,17.62,6,0,80.74,0,1.108,HARDER
1,83.79,32.79,8,2,68.77,0,1.062,SAME
2,75.62,13.28,9,2,66.86,0,1.454,SAME
3,81.72,28.65,7,1,79.35,0,1.765,SAME
3,71.03,17.63,10,3,76.48,1,2.052,EASIER
4,83.01,48.62,6,0,76.68,0,2.179,SAME
2,90.92,23.09,6,0,87.46,0,1.09,HARDER
4,67.35,24.27,6,0,55.06,0,2.252,EASIER
4,77.14,28.26,6,0,66.02,0,2.131,SAME
4,67.3,40.72,9,3,68.92,0,2.662,EASIER
3,63.96,34.74,10,3,67.75,0,2.272,EASIER
5,64.03,23.04,11,3,62.84,0,2.993,EASIER
2,84.5,18.1,8,1,86.54,0,1.253,HARDER
4,80.21,42.65,7,1,68.47,0,2.281,SAME
1,91.49,29.2,7,1,83.94,0,0.822,HARDER
1,99.08,25.18,6,0,87.7,0,0.582,HARDER
5,60.19,41.68,9,2,60.92,1,3.075,EASIER
3,76.23,46.23,9,2,76.99,0,2.065,EASIER
4,91.44,35.26,9,2,82.55,0,2.163,SAME
4,55.69,11.47,9,3,46.57,0,2.641,EASIER
4,70.48,71.18,11,3,70.05,0,2.817,EASIER
2,74.29,28.82,8,1,75.89,0,1.478,SAME
1,88.05,19.41,8,1,73.87,0,0.809,SAME
1,85.66,18.06,6,0,84.05,0,0.736,HARDER
5,76.02,56.44,9,2,73.18,0,2.936,EASIER
2,87.56,24.07,6,0,73.71,0,1.147,HARDER
3,66.94,27.61,7,1,68.89,0,1.98,EASIER
3,74.12,23.87,10,3,65.49,0,2.047,EASIER
1,90.0,18.56,6,0,83.89,0,0.674,HARDER
3,87.39,21.79,6,0,85.29,0,1.534,HARDER
1,100.0,11.4,6,0,100.0,0,0.476,HARDER
1,97.03,20.05,6,0,89.8,0,0.578,HARDER
1,79.88,26.64,6,0,71.13,1,0.879,SAME
5,69.06,36.36,9,2,58.37,0,2.906,EASIER
3,81.81,24.17,6,0,80.48,0,1.634,HARDER
5,64.81,25.37,6,0,63.34,0,2.697,EASIER
3,84.7,18.31,8,2,64.0,0,1.752,SAME
2,62.29,14.39,12,4,61.41,0,1.862,EASIER
4,80.53,59.06,12,3,70.11,1,2.586,EASIER
5,65.24,24.97,8,1,77.59,1,2.788,EASIER
3,78.9,37.25,9,1,69.89,0,1.865,SAME
1,100.0,16.19,6,0,87.64,0,0.508,HARDER
2,72.38,30.57,11,3,70.97,0,1.718,EASIER
5,72.73,79.72,7,1,72.54,1,3.041,EASIER
3,87.94,30.63,10,2,87.35,0,1.785,SAME
5,71.7,78.69,7,1,72.83,0,3.049,EASIER
3,63.86,57.62,15,6,62.88,0,2.726,EASIER
1,100.0,30.84,6,0,85.71,0,0.606,HARDER
5,67.89,38.21,8,1,64.37,0,2.836,EASIER
4,69.72,18.19,8,1,81.03,1,2.275,SAME
4,71.9,38.05,15,6,70.77,0,2.875,EASIER
5,66.18,53.7,8,1,68.68,0,2.965,EASIER
1,78.1,8.24,6,0,75.13,0,0.783,SAME
5,71.65,51.24,13,5,60.81,0,3.267,EASIER
2,79.03,8.58,10,3,84.39,0,1.472,SAME
5,76.71,92.79,8,1,68.62,0,3.068,EASIER
1,95.18,21.79,6,0,85.53,0,0.618,HARDER
3,96.26,22.35,6,0,88.31,0,1.405,HARDER
4,72.88,42.08,8,2,64.61,0,2.487,EASIER
1,81.97,19.89,7,1,76.02,1,0.903,SAME
1,75.3,21.84,8,1,74.8,0,1.016,SAME
5,91.93,51.41,6,0,94.43,0,2.464,SAME
1,96.62,26.27,6,0,79.48,0,0.626,HARDER
4,68.08,24.09,6,0,72.71,0,2.239,SAME
5,86.93,47.48,6,0,86.79,0,2.513,HARDER
4,88.56,81.74,6,0,75.88,0,2.317,SAME
3,66.49,26.93,12,4,69.28,0,2.282,EASIER
3,72.47,34.14,10,3,77.71,0,2.141,EASIER
4,73.68,26.86,6,0,79.66,0,2.174,SAME
3,69.3,73.46,11,3,63.48,0,2.45,EASIER
3,79.03,34.75,6,0,76.66,0,1.746,SAME
1,97.12,10.88,6,0,98.44,0,0.516,HARDER
4,61.27,61.87,10,3,59.15,0,2.893,EASIER
4,77.93,26.04,10,2,80.85,0,2.305,SAME
4,86.68,52.58,9,2,87.95,0,2.35,SAME
1,94.0,27.18,6,0,95.29,0,0.671,HARDER
4,74.24,89.98,9,3,66.38,0,2.886,EASIER
4,68.32,43.75,8,1,67.37,1,2.467,EASIER
1,98.31,18.36,6,0,92.67,0,0.548,HARDER
5,58.23,22.23,11,4,65.26,1,3.175,EASIER
3,82.43,25.82,11,3,67.52,0,1.936,EASIER
3,80.26,23.3,15,6,85.73,0,2.251,EASIER
4,86.26,37.21,7,1,76.69,0,2.154,SAME
3,74.17,25.18,8,1,67.04,0,1.855,SAME
3,75.02,42.46,11,3,80.17,0,2.158,EASIER
2,72.58,19.19,6,0,69.62,0,1.339,SAME
5,74.37,60.48,12,4,82.52,0,3.188,EASIER
5,65.76,47.74,7,1,66.3,0,2.932,EASIER
1,81.38,14.03,10,3,77.4,0,1.073,SAME
4,67.33,30.07,8,1,66.69,1,2.39,EASIER
1,95.37,19.76,9,1,79.85,0,0.701,HARDER
2,73.97,41.53,8,1,76.34,0,1.567,SAME
5,59.86,37.33,10,2,68.38,0,3.051,EASIER
1,98.96,18.35,6,0,92.77,0,0.538,EASIER
2,83.34,29.12,8,1,81.95,0,1.344,SAME
2,94.55,23.81,6,0,92.47,0,1.04,HARDER
4,71.41,19.78,9,2,68.42,0,2.361,EASIER
3,79.99,37.55,9,2,82.53,0,1.95,SAME
3,81.56,16.97,8,1,81.45,0,1.69,SAME
5,83.87,27.52,6,0,78.44,0,2.425,HARDER
3,93.06,18.4,8,1,81.97,0,1.527,HARDER
4,86.53,37.49,6,0,79.27,1,2.052,SAME
1,83.71,12.24,7,1,72.38,0,0.826,SAME
2,75.13,13.52,9,2,77.1,0,1.463,SAME
5,77.61,58.21,7,1,76.43,0,2.824,SAME
5,83.77,49.46,7,1,78.89,0,2.673,SAME
4,86.63,54.16,6,0,82.41,0,2.162,SAME
2,85.13,17.93,7,1,88.06,0,1.243,HARDER
1,97.28,17.55,6,0,88.65,1,0.558,HARDER
5,77.45,68.87,6,0,80.43,0,2.797,SAME
4,76.49,23.65,6,0,79.24,0,2.11,SAME
2,86.92,18.42,8,1,77.84,0,1.219,SAME
3,80.98,46.11,6,0,83.07,0,1.793,SAME
4,67.12,40.31,8,2,70.07,0,2.562,EASIER
3,73.14,29.19,7,1,74.37,0,1.897,SAME
5,62.99,49.23,11,2,64.36,0,3.083,EASIER
1,74.01,29.36,11,3,64.34,0,1.286,EASIER
2,86.43,23.77,8,1,69.26,0,1.262,SAME
1,89.59,18.33,6,0,75.78,0,0.678,HARDER
4,82.62,39.73,6,0,80.22,0,2.126,SAME
4,87.61,20.96,6,0,78.11,0,1.926,HARDER
5,83.24,61.13,7,1,73.41,0,2.759,SAME
3,94.18,22.32,6,0,86.0,0,1.436,HARDER
1,82.43,10.86,6,0,74.58,1,0.736,SAME
3,65.68,15.42,8,1,72.68,0,1.918,SAME
1,99.31,9.73,6,0,95.24,1,0.475,HARDER
4,88.82,16.14,6,0,87.95,0,1.875,SAME
4,90.56,26.55,6,0,86.41,0,1.919,HARDER
5,74.85,42.02,7,1,68.0,1,2.757,EASIER
2,65.03,36.69,8,2,67.69,0,1.769,EASIER
2,88.66,24.59,10,3,82.77,0,1.434,SAME
1,95.55,19.92,6,0,89.04,0,0.599,HARDER
3,92.52,51.71,6,0,84.2,0,1.657,HARDER
3,94.3,9.91,6,0,87.94,0,1.352,HARDER
4,84.1,46.78,7,1,78.79,0,2.25,SAME
4,69.13,45.37,9,2,75.61,0,2.566,EASIER
1,79.71,25.02,8,2,70.52,0,1.071,SAME
2,90.34,11.7,7,1,83.81,0,1.123,HARDER
3,72.08,24.64,6,0,72.06,0,1.783,SAME
2,99.75,16.54,6,0,85.17,0,0.914,HARDER
1,72.95,10.75,6,0,68.28,0,0.877,SAME
5,75.67,126.1,8,1,69.76,0,3.306,EASIER
4,78.2,31.9,9,1,78.88,0,2.24,SAME
3,77.93,44.92,8,1,70.02,0,1.93,SAME
2,75.75,31.83,6,0,67.97,0,1.376,SAME
5,49.38,28.1,11,3,50.4,1,3.247,EASIER
1,84.69,14.59,6,0,79.54,0,0.727,HARDER
3,74.86,31.76,6,0,66.41,0,1.789,SAME
5,81.12,58.57,8,2,74.82,0,2.874,EASIER
5,62.17,57.07,10,2,66.95,1,3.148,EASIER
2,89.53,48.39,9,1,86.79,0,1.38,SAME
4,62.08,57.57,12,3,74.96,1,2.853,EASIER
1,94.8,23.41,6,0,84.62,0,0.634,HARDER
1,67.62,26.51,8,1,72.05,0,1.162,EASIER
2,100.0,41.23,6,0,91.07,0,1.075,HARDER
5,68.59,38.97,6,0,66.92,0,2.731,EASIER
4,47.05,21.27,10,2,51.32,0,2.736,HARDER
3,72.82,24.32,11,2,73.39,0,1.97,EASIER
2,76.24,13.85,11,3,77.19,1,1.549,EASIER
1,83.44,12.15,8,1,77.2,0,0.829,SAME
2,81.35,24.98,6,0,76.67,0,1.246,SAME
1,83.37,14.43,9,2,86.13,0,0.946,SAME
1,81.84,23.33,6,0,86.53,0,0.828,HARDER
4,63.41,45.16,12,4,63.76,0,2.85,EASIER
1,98.22,20.83,6,0,89.91,0,0.566,HARDER
1,100.0,10.85,6,0,93.94,0,0.472,HARDER
3,77.45,21.82,13,4,74.6,0,2.084,EASIER
2,84.82,11.18,6,0,76.74,0,1.102,HARDER
3,68.74,38.91,9,2,70.46,0,2.128,EASIER
1,90.71,38.83,6,0,87.58,0,0.798,HARDER
2,87.3,25.78,9,2,83.02,1,1.362,SAME
3,77.81,34.5,11,3,75.37,0,2.063,EASIER
4,78.96,32.34,7,1,69.18,0,2.231,SAME
3,83.09,28.43,12,3,80.02,0,1.943,SAME
3,69.46,51.62,9,3,67.25,0,2.302,EASIER
3,91.93,32.15,6,0,86.2,0,1.535,HARDER
2,82.92,30.99,6,0,75.08,0,1.263,SAME
2,100.0,40.38,6,0,87.29,0,1.069,HARDER
3,84.2,48.14,6,0,88.87,0,1.758,HARDER
1,100.0,18.23,6,0,90.91,0,0.522,HARDER
4,86.75,41.73,6,0,67.58,0,2.077,SAME
4,77.27,34.27,11,3,81.58,1,2.469,EASIER
2,77.77,29.3,11,2,67.89,0,1.529,EASIER
2,77.98,20.34,8,1,70.83,0,1.366,SAME
2,90.33,27.61,6,0,82.78,0,1.129,HARDER
4,76.43,60.59,7,1,79.8,0,2.457,SAME
4,69.11,20.38,10,2,70.86,0,2.399,EASIER
1,98.33,8.56,6,0,79.72,0,0.482,HARDER
3,80.39,30.45,8,1,79.22,0,1.797,SAME
1,98.39,23.52,6,0,86.07,0,0.581,HARDER
3,70.25,34.77,8,2,68.83,0,2.078,EASIER
2,94.99,14.79,7,1,83.43,0,1.074,HARDER
2,90.01,34.4,6,0,77.97,0,1.179,HARDER
3,91.98,66.51,7,1,79.3,0,1.864,SAME
2,94.77,16.96,6,0,90.1,0,0.991,HARDER
2,84.15,17.96,9,2,74.93,0,1.357,SAME
4,73.35,40.41,9,1,65.57,0,2.369,EASIER
5,87.83,47.55,6,0,77.79,0,2.5,SAME
1,87.09,29.13,8,1,80.49,0,0.888,SAME
2,92.48,26.88,6,0,87.15,0,1.092,HARDER
5,66.19,44.5,6,0,69.18,0,2.804,EASIER
3,61.38,24.49,10,3,63.45,0,2.243,EASIER
2,72.73,13.03,10,3,67.28,0,1.596,EASIER
3,84.06,53.61,6,0,73.59,0,1.797,SAME
1,97.01,23.14,6,0,92.44,0,0.599,HARDER
1,94.09,17.36,6,0,88.54,0,0.604,HARDER
4,86.46,41.78,6,0,83.46,0,2.082,HARDER
3,83.91,29.69,8,2,80.36,0,1.839,SAME
4,67.25,19.74,15,6,70.13,0,2.823,EASIER
2,90.94,13.59,9,2,84.04,0,1.226,HARDER
5,71.7,46.08,13,5,67.11,0,3.232,EASIER
3,74.24,28.38,14,5,82.08,0,2.276,EASIER
4,79.73,39.81,8,2,68.71,0,2.369,EASIER
1,90.79,35.49,9,2,76.51,0,0.975,SAME
1,83.95,16.05,9,2,81.61,0,0.948,SAME
4,73.22,29.48,8,1,73.8,0,2.298,SAME
5,84.14,51.07,7,1,89.7,0,2.678,SAME
5,83.81,28.6,9,2,80.52,0,2.634,SAME
2,86.88,25.54,10,3,81.54,0,1.467,SAME
1,90.57,13.47,6,0,88.7,0,0.631,HARDER
5,55.67,54.71,8,2,73.62,0,3.23,HARDER
4,92.19,37.22,6,0,87.58,0,1.965,HARDER
2,95.36,22.68,6,0,79.62,0,1.021,HARDER
4,82.52,51.39,6,0,89.31,0,2.205,SAME
5,47.25,67.07,10,3,55.83,0,3.538,EASIER
2,85.41,54.13,6,0,81.01,0,1.38,SAME
4,73.73,52.8,8,1,60.96,0,2.446,EASIER
4,81.83,36.27,7,1,73.79,0,2.214,SAME
3,75.49,24.07,12,3,68.61,0,2.028,EASIER
4,72.68,45.95,10,2,69.26,0,2.516,EASIER
2,91.19,43.06,6,0,88.21,1,1.219,HARDER
5,62.26,70.42,8,2,55.31,0,3.236,EASIER
5,64.26,37.6,9,2,55.01,0,2.987,EASIER
5,71.93,59.92,6,0,79.2,0,2.82,SAME
4,88.38,43.71,7,1,84.51,0,2.166,SAME
1,98.08,27.39,6,0,87.53,0,0.611,HARDER
2,95.75,27.08,6,0,89.93,0,1.044,HARDER
3,80.63,34.45,9,3,75.36,0,2.02,EASIER
5,84.95,31.17,6,0,74.12,0,2.434,SAME
3,62.59,42.56,9,2,58.34,0,2.245,EASIER
3,100.0,17.77,6,0,89.7,0,1.318,HARDER
1,100.0,18.66,6,0,89.81,0,0.524,HARDER
4,79.57,32.09,9,2,71.72,0,2.32,SAME
2,93.32,18.81,6,0,89.29,0,1.026,HARDER
1,89.62,22.72,6,0,86.74,0,0.707,HARDER
5,67.9,49.94,6,0,60.32,1,2.814,EASIER
1,83.89,6.91,7,1,84.94,0,0.788,HARDER
1,89.51,16.63,7,1,81.68,0,0.768,HARDER
1,95.56,15.41,6,0,83.67,0,0.569,EASIER
3,84.2,51.26,7,1,82.25,0,1.879,SAME
1,100.0,10.95,6,0,87.25,0,0.473,HARDER
5,71.0,107.64,11,3,60.38,0,3.453,EASIER
3,65.11,43.67,8,2,63.8,0,2.214,EASIER
2,100.0,21.47,6,0,85.15,0,0.943,HARDER
1,77.79,15.22,12,4,73.28,0,1.235,EASIER
3,74.41,24.02,9,1,74.94,0,1.844,SAME
1,92.72,20.45,6,0,80.04,0,0.646,HARDER
5,74.17,36.48,7,1,79.33,0,2.731,SAME
2,70.55,22.9,12,3,70.72,0,1.694,EASIER
3,72.54,20.07,9,2,74.32,0,1.946,SAME
1,75.19,23.94,6,0,70.41,1,0.932,SAME
1,96.22,19.26,6,0,94.05,0,0.585,HARDER
2,96.83,19.9,6,0,91.82,0,0.98,HARDER
1,77.78,16.34,9,1,68.0,0,0.942,SAME
4,84.96,30.32,10,2,78.21,0,2.228,SAME
5,79.31,56.68,6,0,88.43,0,2.688,SAME
5,63.41,30.27,6,0,74.64,0,2.751,SAME
2,65.17,34.43,13,4,67.69,0,1.952,EASIER
4,64.29,42.87,10,2,72.37,1,2.621,EASIER
3,74.05,25.91,11,3,70.57,0,2.062,EASIER
1,100.0,22.77,6,0,94.85,0,0.552,HARDER
1,88.82,21.03,9,1,75.91,0,0.808,SAME
3,69.93,20.4,10,2,61.95,0,1.987,EASIER
3,81.48,52.3,6,0,88.85,0,1.826,SAME
1,77.05,6.63,7,1,77.6,0,0.889,SAME
5,75.14,77.31,8,2,69.59,0,3.088,EASIER
4,65.22,37.47,10,3,70.63,0,2.671,EASIER
3,71.67,46.07,8,2,73.46,0,2.132,EASIER
5,73.75,88.96,7,1,63.54,1,3.087,EASIER
5,87.5,42.14,6,0,83.01,0,2.468,HARDER
5,91.98,42.94,7,1,88.25,0,2.507,HARDER
2,74.6,27.22,8,1,82.21,0,1.462,SAME
5,64.03,31.77,6,0,63.87,0,2.751,EASIER
3,85.16,27.15,8,1,69.68,0,1.704,SAME
4,86.69,33.86,8,1,76.25,0,2.125,SAME
5,48.36,31.11,8,2,51.73,0,3.182,EASIER
1,90.87,14.92,6,0,80.98,0,0.636,HARDER
3,75.13,41.9,6,0,73.54,0,1.852,SAME
1,70.76,23.63,9,2,71.7,0,1.196,EASIER
2,71.63,22.36,10,3,81.35,0,1.675,EASIER
3,74.32,31.78,7,1,62.15,0,1.897,EASIER
5,70.59,44.27,6,0,58.52,0,2.736,EASIER
5,80.08,24.72,9,2,74.22,0,2.664,SAME
2,88.54,15.98,6,0,75.08,0,1.078,HARDER
2,94.48,35.22,7,1,83.3,0,1.218,HARDER
3,80.27,50.04,8,1,66.81,0,1.93,SAME
5,62.95,35.47,7,1,73.58,0,2.892,EASIER
5,68.16,78.23,8,1,77.91,0,3.099,EASIER
2,91.96,14.85,9,1,84.02,0,1.12,HARDER
1,100.0,14.64,6,0,99.26,0,0.498,HARDER
4,73.52,38.14,7,1,85.65,0,2.351,SAME
2,75.71,21.52,6,0,72.92,0,1.308,SAME
1,93.36,13.65,6,0,87.91,0,0.591,HARDER
1,94.78,18.94,6,0,78.64,0,0.605,HARDER
3,92.33,42.29,10,2,81.13,0,1.797,SAME
2,78.21,13.42,8,2,82.53,0,1.416,SAME
3,73.32,32.61,7,1,75.54,0,1.918,SAME
2,92.56,35.3,8,1,84.55,0,1.247,HARDER
4,70.93,33.91,10,4,72.59,0,2.662,EASIER
4,70.5,32.14,12,3,75.08,0,2.557,EASIER
3,92.54,22.06,6,0,91.03,0,1.459,HARDER
1,76.29,40.07,6,0,72.8,0,1.023,SAME
3,100.0,56.33,6,0,87.56,0,1.576,HARDER
4,68.87,35.55,10,2,70.11,0,2.504,EASIER
2,93.67,38.48,6,0,80.32,0,1.152,HARDER
2,83.91,19.45,8,1,76.98,0,1.271,SAME
3,82.71,29.13,7,1,82.56,0,1.753,SAME
2,82.37,15.71,8,1,80.28,0,1.269,SAME
3,88.57,14.83,6,0,89.11,0,1.47,HARDER
2,81.53,19.03,9,2,75.2,0,1.404,SAME
2,79.27,20.25,6,0,84.53,0,1.246,HARDER
4,93.13,47.44,6,0,82.2,0,2.019,HARDER
3,80.29,40.28,10,3,73.3,0,2.064,EASIER
3,73.24,29.52,8,2,64.41,0,1.998,EASIER
4,60.1,26.91,12,4,50.74,0,2.778,EASIER
2,100.0,18.45,6,0,92.72,0,0.923,HARDER
1,84.48,34.02,8,1,79.7,0,0.96,SAME
5,90.62,64.31,7,1,86.19,0,2.669,SAME
1,93.99,31.8,6,0,85.13,0,0.702,HARDER
3,81.43,63.1,7,1,76.17,0,1.999,SAME
2,86.7,18.45,6,0,82.45,0,1.123,HARDER
2,100.0,33.32,6,0,96.06,0,1.022,HARDER
1,68.08,12.55,7,1,72.67,0,1.062,SAME
5,72.14,75.59,9,2,80.21,0,3.122,EASIER
3,77.35,43.17,8,1,77.79,0,1.928,SAME
2,82.87,10.3,8,1,75.14,0,1.226,SAME
4,76.49,46.99,10,3,86.87,0,2.566,EASIER
1,87.34,12.78,7,1,88.69,0,0.775,HARDER
3,81.88,27.05,10,2,78.83,0,1.852,SAME
3,79.76,23.81,11,3,79.67,0,1.962,SAME
3,66.86,44.57,10,3,70.92,0,2.294,EASIER
1,93.81,13.69,6,0,79.67,0,0.584,HARDER
5,77.16,29.98,10,2,74.97,1,2.742,EASIER
2,79.58,17.37,7,1,76.82,1,1.322,HARDER
4,93.68,36.71,6,0,91.41,0,1.94,HARDER
4,88.36,47.13,8,1,80.77,0,2.189,SAME
2,93.44,38.72,6,0,87.54,0,1.157,HARDER
1,98.32,22.11,6,0,97.82,0,0.573,HARDER
2,85.3,30.31,8,1,81.16,1,1.323,SAME
5,81.41,67.18,6,0,81.4,0,2.727,SAME
5,85.71,69.34,7,1,84.19,0,2.777,SAME
